"weight","idlist","id","waiting time","duration","total request","priority","completed jobs"
8.49623112664103E-16,3773,7787,1.0,26.96584894591675,664,3,32
8.468576827887976E-16,3772,7643,1.0,29.322395012305883,530,3,33
8.465581895256141E-16,3771,7746,1.0,23.105233495409074,366,2,58
8.435356806450407E-16,3770,8519,1.0,19.45634206743508,487,2,63
8.420274678241595E-16,3769,8909,1.0,28.47379684274002,162,3,90
8.408546620477037E-16,3768,6612,1.0,40.59071199118238,235,2,30
8.364062525365397E-16,3767,6464,1.0,17.682461790119863,397,1,67
8.355305588746406E-16,3766,6051,1.0,58.32265259060335,199,3,21
8.352171551862119E-16,3765,7793,1.0,28.589779149617655,917,2,19
8.345988733445067E-16,3764,4393,4.2000003,93.34762868591001,88,3,99
8.312441739472813E-16,3763,4335,4.7999997,50.18064770514937,889,1,37
8.308023354132216E-16,3762,4533,3.0000005,29.640948008572824,540,1,75
8.289132152674302E-16,3761,8968,1.0,55.159425172719004,224,2,18
8.282337241409487E-16,3760,4331,4.7999997,52.40997405992055,392,1,66
8.222505217656159E-16,3759,5873,1.0,44.38886836899867,238,3,30
8.195855117950941E-16,3758,7918,1.0,98.95769228854209,193,2,7
8.177875618856184E-16,3757,5770,1.0,49.97177565500491,285,3,21
8.167100896613262E-16,3756,7150,1.0,25.466132102374154,275,3,73
8.144491752482039E-16,3755,9287,1.0,40.99015830455999,218,1,24
8.140870638731301E-16,3754,6883,1.0,27.439591411341617,762,2,24
8.13811249086986E-16,3753,3496,13.199992,90.93884123501897,654,1,67
8.120294220015292E-16,3752,6795,1.0,19.25179011449633,566,3,68
8.117681846221949E-16,3751,6356,1.0,64.80542837368331,454,3,9
8.091449708823371E-16,3750,6011,1.0,32.62647360057972,158,3,73
8.08233325632151E-16,3749,3628,11.999993,86.12308136192912,905,1,50
8.074010085484344E-16,3748,4471,3.6000006,90.47611941569944,106,2,63
8.054242463492553E-16,3747,4396,4.2000003,50.173976490513084,895,1,31
8.048757733512156E-16,3746,4922,1.0,17.299841922549323,346,1,79
8.034210751322276E-16,3745,5931,1.0,70.352423731088,64,2,32
7.994834752439382E-16,3744,7004,1.0,23.313202166904947,415,1,40
7.959733213856597E-16,3743,3805,10.199995,86.45420409613,543,3,93
7.952315550205921E-16,3742,5421,1.0,29.835732471059,913,2,18
7.936481056163765E-16,3741,4153,6.599998,61.18020652510425,805,3,69
7.926497074642705E-16,3740,6337,1.0,20.31686644476794,648,1,36
7.920592972748955E-16,3739,5764,1.0,35.627690491486426,105,2,74
7.899152025915496E-16,3738,4169,6.599998,65.26810102069686,589,3,79
7.885069575022709E-16,3737,6800,1.0,55.35726589918378,51,3,70
7.858073561701223E-16,3736,4998,1.0,43.98486794220522,154,3,44
7.850472491963278E-16,3735,6060,1.0,38.80283676612157,194,2,39
7.838821028970264E-16,3734,9773,1.0,40.21156753304119,210,1,26
7.771080615886339E-16,3733,9827,1.0,91.38981551394713,9,2,94
7.7637325576889E-16,3732,3602,12.199993,93.56494043940168,694,3,86
7.749504413127271E-16,3731,9649,1.0,12.336062133239952,863,1,71
7.73786223718234E-16,3730,6125,1.0,29.04033892434781,863,2,20
7.708794909328295E-16,3729,9380,1.0,14.596508619850828,453,1,88
7.708750124407413E-16,3728,5317,1.0,19.928772898032783,670,3,57
7.70160225298005E-16,3727,5079,1.0,22.209237390702707,770,1,27
7.668660799943742E-16,3726,7844,1.0,60.725410590305444,65,2,42
7.622986832308059E-16,3725,7381,1.0,58.55902508395013,159,2,22
7.612091982168745E-16,3724,9884,1.0,61.140103512579394,241,1,11
7.594270142159351E-16,3723,9236,1.0,23.76904478293863,898,3,33
7.530401248391175E-16,3722,7406,1.0,62.25406934622962,125,2,24
7.517769535376608E-16,3721,5623,1.0,58.446830141952674,90,2,35
7.507964575601524E-16,3720,5520,1.0,47.479120707367244,98,3,56
7.467398043660755E-16,3719,7407,1.0,60.65914139978835,45,3,67
7.448225794193986E-16,3718,7370,1.0,43.494418762376554,70,3,86
7.429866300670542E-16,3717,9815,1.0,45.91128886103749,108,2,47
7.422658065588272E-16,3716,6891,1.0,90.76707515846238,11,1,63
7.407575169616196E-16,3715,8693,1.0,41.98453563791719,729,1,9
7.359249490954078E-16,3714,4297,5.1999993,52.78316531380242,665,2,66
7.309589841379889E-16,3713,9368,1.0,54.0004000577142,234,2,19
7.285195862514294E-16,3712,8047,1.0,84.76965286733166,400,1,4
7.278491464220895E-16,3711,6091,1.0,84.97659361675404,86,3,22
7.2609755683801E-16,3710,9863,1.0,82.55121691626074,50,1,23
7.247495483132336E-16,3709,7373,1.0,72.02802924816525,420,2,7
7.239915967123233E-16,3708,6704,1.0,11.940902408819698,695,1,92
7.231797713629264E-16,3707,8475,1.0,15.37062196795144,784,2,70
7.22867590736398E-16,3706,4347,4.7999997,65.57221054942494,520,2,49
7.215458709499897E-16,3705,7846,1.0,69.7828386729035,55,3,45
7.213446277883177E-16,3704,8682,1.0,26.418016586767465,287,2,59
7.181652083570053E-16,3703,6810,1.0,18.287920838702338,363,1,72
7.181517739026799E-16,3702,8902,1.0,34.967354316769466,124,3,82
7.170148876075874E-16,3701,7712,1.0,29.676542570536917,688,1,18
7.163079455537683E-16,3700,4230,5.9999986,76.86980946334556,295,1,60
7.160984514549351E-16,3699,4937,1.0,48.858036688661386,92,3,57
7.124782225858055E-16,3698,5802,1.0,50.43350998390317,70,2,57
7.112875757492805E-16,3697,5946,1.0,34.918052673447875,776,3,19
7.104707860713064E-16,3696,4291,5.1999993,86.27093969943091,834,2,23
7.098772602970611E-16,3695,6118,1.0,38.86004174413658,129,3,66
7.097985219469672E-16,3694,5933,1.0,48.923567654402326,341,3,20
7.082515269301911E-16,3693,6926,1.0,52.64368451358538,139,3,36
7.053972932156496E-16,3692,8660,1.0,35.936254802338944,308,3,38
7.042171716164216E-16,3691,9928,1.0,46.422608690520256,974,2,8
7.035503967361523E-16,3690,4416,4.0000005,45.431948195945665,515,1,57
6.996644186236618E-16,3689,8729,1.0,47.278493912335904,110,2,45
6.995247985068175E-16,3688,3650,11.7999935,85.98826920833831,948,2,66
6.993238198357398E-16,3687,7828,1.0,37.2950728625149,973,2,12
6.982354520174885E-16,3686,6940,1.0,30.002176020005734,119,2,96
6.967631262548858E-16,3685,3409,14.199991,88.86609990339694,944,2,81
6.967430996186955E-16,3684,5919,1.0,42.45871057303943,728,2,12
6.954718450379289E-16,3683,8949,1.0,38.49129279563985,582,1,13
6.953128457978937E-16,3682,7934,1.0,46.219828805586154,46,2,94
6.945109216756434E-16,3681,7578,1.0,52.876107909385766,403,2,13
6.898659635429268E-16,3680,8351,1.0,14.437029561458901,773,3,95
6.887796920996848E-16,3679,8063,1.0,76.50240441333808,53,3,40
6.868806853350576E-16,3678,5904,1.0,99.08607955092859,179,1,6
6.848986143956083E-16,3677,6677,1.0,12.729351620085687,966,3,100
6.846648371869751E-16,3676,8894,1.0,14.958062060855434,773,2,76
6.830451060098191E-16,3675,3795,10.199995,68.40631540027447,750,1,75
6.828498445113617E-16,3674,4493,3.4000006,89.6072793401383,549,3,20
6.786022794201849E-16,3673,5426,1.0,45.25742358442417,709,3,13
6.772419959356884E-16,3672,7559,1.0,30.586664270067462,903,1,14
6.772265172430117E-16,3671,6089,1.0,96.74421346890179,335,2,5
6.765965041314339E-16,3670,5907,1.0,36.13100734722542,940,1,10
6.762350360060601E-16,3669,5619,1.0,28.650227316643264,275,1,41
6.757374411769898E-16,3668,7213,1.0,20.646092632809,469,3,75
6.75270806894446E-16,3667,5330,1.0,71.30537352906317,667,2,5
6.739715667431947E-16,3666,5988,1.0,70.2492385517855,680,3,6
6.729187942512875E-16,3665,3928,8.999996,94.03884378846894,793,3,53
6.725745550440566E-16,3664,4442,3.8000007,84.49027615814862,101,1,65
6.711468865170425E-16,3663,8364,1.0,18.19388321625952,734,3,66
6.691689801562329E-16,3662,3754,10.599995,97.01044624693702,520,1,57
6.668901816777859E-16,3661,5832,1.0,26.020147425214518,233,1,56
6.653909283011807E-16,3660,4003,8.199997,65.14868737241085,618,2,94
6.635421446177887E-16,3659,8594,1.0,12.205347007611003,836,1,79
6.616943629498502E-16,3658,9930,1.0,28.422943380092416,826,3,27
6.603853559868139E-16,3657,3587,12.399993,99.04488163142884,537,1,67
6.603361562203302E-16,3656,4413,4.2000003,50.95291052864495,513,1,51
6.59800398089902E-16,3655,9401,1.0,32.56813055208075,411,3,37
6.568787223293063E-16,3654,3402,14.199991,70.88887628452369,962,1,93
6.557060764892711E-16,3653,4124,6.9999976,62.13734544334561,665,1,59
6.539106741953638E-16,3652,8112,1.0,81.20521596675088,658,2,4
6.53827264573254E-16,3651,8379,1.0,17.662730503007417,815,2,55
6.530522740921534E-16,3650,4123,6.9999976,83.6590641165355,926,2,35
6.527288142137028E-16,3649,6900,1.0,85.98397951764218,122,3,17
6.50773349802315E-16,3648,9099,1.0,46.118247032362376,727,1,8
6.502799504216752E-16,3647,6851,1.0,38.621565512216975,939,1,9
6.489897462913587E-16,3646,5175,1.0,72.47051699477245,263,1,8
6.477288530338584E-16,3645,4536,3.0000005,41.10838458505737,765,3,54
6.462551085445548E-16,3644,4250,5.7999988,85.9051905012969,356,1,42
6.43601741417453E-16,3643,9937,1.0,23.635074245129253,894,1,23
6.422983870719496E-16,3642,5521,1.0,34.819349587398406,445,1,20
6.403331751044068E-16,3641,9774,1.0,48.89534001582194,93,1,38
6.367267985022898E-16,3640,9074,1.0,33.602748289902586,685,2,20
6.359589885724318E-16,3639,4544,2.8000004,28.19140957158716,1000,3,79
6.314692715583891E-16,3638,4793,1.0,41.17886360366582,448,3,23
6.304253710901715E-16,3637,7413,1.0,14.58882309462207,777,1,62
6.296581385489949E-16,3636,8049,1.0,14.064134664168355,614,1,80
6.28755892679642E-16,3635,8276,1.0,39.38574116417714,153,1,38
6.285990181468506E-16,3634,9681,1.0,15.610240228709229,869,3,78
6.283025757409227E-16,3633,9042,1.0,11.222065142366919,858,1,92
6.276547590966201E-16,3632,3718,10.999994,65.30726789872996,991,1,75
6.262705473895873E-16,3631,9764,1.0,85.7979276153387,197,2,10
6.262060943763861E-16,3630,6791,1.0,53.350368485719464,628,1,7
6.2286196979910165E-16,3629,7768,1.0,74.5384179920536,619,3,6
6.224640866929204E-16,3628,6781,1.0,14.479092891967504,597,1,78
6.223440267393985E-16,3627,7948,1.0,23.99672802180841,792,1,25
6.213750202258005E-16,3626,6190,1.0,40.95410245958043,658,1,11
6.20902160506439E-16,3625,9104,1.0,20.471551421231954,693,2,49
6.207293164508885E-16,3624,4886,1.0,84.47874069097769,608,1,3
6.188646477819679E-16,3623,5133,1.0,21.830836578808004,359,3,87
6.170647495132515E-16,3622,7472,1.0,27.88062241854013,348,1,37
6.128702722467543E-16,3621,9284,1.0,56.50521267673393,454,2,11
6.101743597995026E-16,3620,7823,1.0,79.07968498308725,273,2,9
6.0691552199732425E-16,3619,5324,1.0,14.517673756226525,773,3,99
6.025423971140806E-16,3618,5514,1.0,44.53551111869474,497,1,12
5.994433035237053E-16,3617,4036,7.799997,88.35661605946432,574,2,56
5.973792874750968E-16,3616,7783,1.0,62.4297169202232,135,3,29
5.973651099368135E-16,3615,9273,1.0,86.73500461782551,36,2,39
5.965661056775033E-16,3614,9868,1.0,44.101877796481546,264,2,27
5.96202450043293E-16,3613,9660,1.0,39.583022408509656,322,2,28
5.961585805121735E-16,3612,9151,1.0,18.223292872533968,776,3,66
5.960741008845373E-16,3611,5203,1.0,92.19957023533742,366,1,4
5.951461247576358E-16,3610,5254,1.0,15.530672259904858,755,1,58
5.934102195224157E-16,3609,9752,1.0,17.955823063412506,734,3,71
5.930481897654481E-16,3608,8481,1.0,86.01128727168127,845,2,3
5.914525961639953E-16,3607,8876,1.0,41.45187478448312,443,2,20
5.90622240631519E-16,3606,4058,7.599997,65.73831316056823,930,3,74
5.898014436101917E-16,3605,3837,9.799995,98.76203427481565,262,1,90
5.883613499925849E-16,3604,7421,1.0,17.319483423995152,878,2,56
5.865763651025863E-16,3603,4380,4.4,91.57603003627528,260,3,53
5.864288494549929E-16,3602,5969,1.0,60.83546467805571,281,3,17
5.862871971406222E-16,3601,9975,1.0,80.76579536055668,34,3,55
5.827103191291648E-16,3600,7045,1.0,20.143138206095017,347,2,90
5.790216654120899E-16,3599,9670,1.0,47.35897544758045,335,1,15
5.781323010431505E-16,3598,9225,1.0,13.421142643495783,712,1,80
5.764061509186272E-16,3597,6978,1.0,39.01847748455522,371,2,26
5.745450119419901E-16,3596,5484,1.0,25.05017442514197,444,1,38
5.745360217692776E-16,3595,7371,1.0,17.063912490686118,883,3,68
5.731763177037211E-16,3594,9756,1.0,59.694835137960325,721,2,7
5.728842818670336E-16,3593,9970,1.0,65.89498543273339,18,1,85
5.726868591188118E-16,3592,9132,1.0,26.23984787471545,749,1,23
5.714888935341992E-16,3591,8615,1.0,45.2422722713178,312,3,27
5.705135636166092E-16,3590,4389,4.4,37.3136938013555,540,1,97
5.683035666118423E-16,3589,4665,1.6000001,23.263696000441605,785,3,70
5.673558866293188E-16,3588,8696,1.0,12.83866993341534,906,1,72
5.655047612088476E-16,3587,4350,4.7999997,89.9938961581988,702,2,24
5.649213640952938E-16,3586,8936,1.0,60.236403318834014,304,2,14
5.638437026680685E-16,3585,6016,1.0,32.3744637619023,160,2,72
5.625612823126503E-16,3584,3980,8.399997,98.52448546071008,586,1,39
5.616557952315645E-16,3583,8973,1.0,68.12754723077977,325,1,8
5.606639051916309E-16,3582,3710,11.199994,96.13387058744051,738,2,67
5.587281502734283E-16,3581,9824,1.0,32.52250431851827,117,2,92
5.580671633054262E-16,3580,6357,1.0,67.0757533609913,562,2,7
5.575079289378568E-16,3579,7685,1.0,26.762166077497877,400,2,49
5.558604381057162E-16,3578,5422,1.0,59.75566093864408,621,2,8
5.551701462893037E-16,3577,8174,1.0,40.918420327544546,803,2,13
5.531168917495928E-16,3576,7865,1.0,14.428579505851745,886,1,60
5.525825890106664E-16,3575,9818,1.0,15.859576247176348,917,2,65
5.517652092074263E-16,3574,6522,1.0,36.05639707561959,506,3,28
5.516681644658513E-16,3573,6606,1.0,53.140169342418965,67,3,70
5.514004591692003E-16,3572,5659,1.0,99.63827809297449,209,3,9
5.497615799051762E-16,3571,7326,1.0,48.28354021401354,90,2,56
5.4968845512307625E-16,3570,5255,1.0,76.52075631701997,580,1,4
5.495675855768049E-16,3569,5672,1.0,54.95449482870192,227,1,16
5.487101122728982E-16,3568,8905,1.0,33.63646430268749,810,1,14
5.484859641001185E-16,3567,4478,3.4000006,81.97546948353069,92,2,91
5.445411406068407E-16,3566,8125,1.0,33.364218843771916,130,3,96
5.434932459497855E-16,3565,4689,1.4000001,45.11130791259193,297,1,26
5.433926642278101E-16,3564,9394,1.0,11.855641914149443,956,1,81
5.41334577123211E-16,3563,9084,1.0,77.51211846866086,412,2,7
5.351186278269373E-16,3562,6493,1.0,29.10351893775251,171,1,64
5.348563226431905E-16,3561,7217,1.0,26.200906287187944,490,2,44
5.327501825347699E-16,3560,3961,8.599997,85.6380270599111,718,3,70
5.324951553143741E-16,3559,7895,1.0,19.411321240644146,504,2,74
5.275480353917472E-16,3558,9411,1.0,17.4504580906053,707,1,52
5.27113402812397E-16,3557,6797,1.0,51.634774292053116,826,3,10
5.271054857639971E-16,3556,8590,1.0,90.46280489238471,980,3,3
5.270842668047945E-16,3555,3220,15.9999895,85.17403418304049,912,1,90
5.267417811504868E-16,3554,7565,1.0,20.389117355003044,393,2,83
5.266171263893143E-16,3553,7372,1.0,26.953914290861626,491,2,42
5.257773537683899E-16,3552,6642,1.0,25.785846374139783,584,1,30
5.245106946907052E-16,3551,7633,1.0,44.26020974339268,580,2,15
5.237063001004811E-16,3550,5559,1.0,37.67240678962826,62,1,91
5.222599633266722E-16,3549,8450,1.0,91.93400104783039,428,2,5
5.198727065186311E-16,3548,8542,1.0,47.858008975471286,104,3,61
5.191022534218264E-16,3547,9301,1.0,34.28867498179191,888,3,20
5.186044152955917E-16,3546,4106,7.1999974,79.2042859622074,726,3,63
5.175779814281275E-16,3545,3990,8.399997,84.28031965317986,493,2,81
5.175766429331686E-16,3544,5173,1.0,81.12451726328656,396,3,8
5.175072093687587E-16,3543,5751,1.0,39.56970058791402,97,3,91
5.153422050167995E-16,3542,7644,1.0,81.20379380970961,698,3,5
5.14242980983651E-16,3541,8144,1.0,76.5867470517328,78,3,33
5.132429634811161E-16,3540,6555,1.0,60.477874753019904,144,3,31
5.11817932414116E-16,3539,8418,1.0,21.602859983731214,259,1,80
5.116176964847004E-16,3538,8089,1.0,16.15189763714472,746,3,90
5.111810603021534E-16,3537,8310,1.0,23.298349095312776,543,2,51
5.103858293246444E-16,3536,7167,1.0,45.391664332901065,127,2,49
5.09436595321013E-16,3535,5207,1.0,80.75972520986996,222,3,13
5.088700559418354E-16,3534,7445,1.0,31.872871307767223,420,1,27
5.075949696945551E-16,3533,7589,1.0,43.36517731479399,105,3,73
5.068066395934041E-16,3532,7366,1.0,27.085981593206643,882,1,20
5.06079851238347E-16,3531,7434,1.0,19.42250566424262,267,1,95
5.060593565864391E-16,3530,9851,1.0,53.79781361778457,321,1,13
5.056919461637739E-16,3529,9018,1.0,64.8135987855621,32,3,91
5.037194004554752E-16,3528,5323,1.0,58.473160929396464,987,3,7
5.036181983550831E-16,3527,3877,9.399996,97.48924256485874,305,1,82
5.031928859294731E-16,3526,4783,1.0,95.1545026862491,34,1,28
5.029420202379735E-16,3525,4800,1.0,30.4411093598662,129,2,100
5.005956820186681E-16,3524,8249,1.0,39.46299125767771,797,1,11
5.005395982766233E-16,3523,5313,1.0,44.88837053028863,277,2,27
4.989069720627831E-16,3522,7359,1.0,56.59873304000844,408,2,13
4.985190453876087E-16,3521,6941,1.0,14.347414125417387,872,1,64
4.984356852329322E-16,3520,5940,1.0,48.0625759809555,84,1,47
4.974538981987617E-16,3519,7886,1.0,46.42239073230782,961,3,11
4.963836507339914E-16,3518,4168,6.599998,80.45055482648998,293,2,97
4.962508151727111E-16,3517,6930,1.0,99.91189782955914,13,3,85
4.961016922121672E-16,3516,5945,1.0,15.868645356624295,822,2,74
4.906874786882756E-16,3515,5120,1.0,35.231337221081304,428,3,35
4.905300740459683E-16,3514,7099,1.0,36.963835424856875,188,3,62
4.890228342344052E-16,3513,5507,1.0,65.30875158513433,89,1,26
4.882580029711028E-16,3512,9381,1.0,34.56393888363471,519,1,20
4.871643457888726E-16,3511,5049,1.0,52.9468388677969,213,2,25
4.862578803310116E-16,3510,6449,1.0,92.0683176782831,295,2,7
4.849283136043888E-16,3509,4554,2.8000004,33.68658286945521,767,3,79
4.848161736268648E-16,3508,5533,1.0,30.307070732069796,360,3,53
4.847641913804617E-16,3507,6294,1.0,95.1672209023698,44,3,36
4.82556158306127E-16,3506,4569,2.6000004,35.5107324762567,502,1,59
4.816852629482687E-16,3505,6492,1.0,68.08248735815441,585,2,7
4.805597788120256E-16,3504,7833,1.0,65.37734770280308,176,2,20
4.787463308898063E-16,3503,7429,1.0,21.272640508877647,459,3,83
4.781584310387667E-16,3502,7567,1.0,95.49500710277992,38,1,26
4.779757381713862E-16,3501,5443,1.0,43.202439985018124,941,2,11
4.765868704320919E-16,3500,8095,1.0,24.57498884377405,607,1,33
4.760637984891118E-16,3499,4138,6.799998,94.52648433577706,149,1,100
4.754679114044198E-16,3498,7686,1.0,43.964214173041405,44,1,94
4.745661242130598E-16,3497,5425,1.0,31.930831882391352,284,2,50
4.743219921934861E-16,3496,8349,1.0,31.093429253769607,177,1,58
4.731636704484013E-16,3495,9399,1.0,65.12231929050502,17,1,98
4.72935388790188E-16,3494,4319,4.9999995,58.93151842698844,752,1,42
4.726390689176922E-16,3493,6618,1.0,65.8139655702537,180,3,23
4.724770507141986E-16,3492,5408,1.0,47.54956376246306,129,3,54
4.710100024425588E-16,3491,4177,6.399998,61.104566362307544,423,1,88
4.692282595031537E-16,3490,4004,8.199997,59.539406046242945,878,2,96
4.691381197614535E-16,3489,4094,7.1999974,82.11372834027091,401,2,84
4.690493366932943E-16,3488,4456,3.6000006,55.542550124573985,689,1,32
4.685982500236088E-16,3487,9329,1.0,52.23842691776782,386,3,19
4.678721259234193E-16,3486,6595,1.0,15.426827718600306,887,2,75
4.667571925894821E-16,3485,8493,1.0,52.60434198638122,556,3,14
4.66095645397192E-16,3484,6708,1.0,17.298351891483392,786,1,51
4.634637111940999E-16,3483,9031,1.0,71.7460179097075,530,2,7
4.632381011094009E-16,3482,5273,1.0,66.34534868229893,102,3,36
4.629587625825474E-16,3481,6667,1.0,19.946501684583765,565,3,80
4.628835773053129E-16,3480,6730,1.0,26.720753454767664,793,3,36
4.621965513621816E-16,3479,7940,1.0,16.231795263681196,872,3,82
4.614783569101606E-16,3478,4356,4.6,69.57175355482133,428,1,44
4.599673165734399E-16,3477,3715,10.999994,84.38184543188012,890,2,77
4.595439710418424E-16,3476,4522,3.0000005,52.711140256228994,544,3,52
4.592023986355715E-16,3475,9633,1.0,59.629886176980555,640,3,10
4.578650491999845E-16,3474,9367,1.0,24.97100275003972,323,1,54
4.57628066559257E-16,3473,9861,1.0,24.156491987311515,851,3,41
4.57282975343767E-16,3472,9406,1.0,42.9381232571996,375,1,18
4.558199728667055E-16,3471,5209,1.0,37.45998775684558,450,3,31
4.556462717171924E-16,3470,6023,1.0,41.198971574027595,304,1,23
4.555620215931258E-16,3469,9218,1.0,21.93323681950539,507,3,74
4.554772310287032E-16,3468,7415,1.0,64.93591708795755,306,1,10
4.54984248404178E-16,3467,6551,1.0,19.7865519554733,550,2,71
4.547102408929717E-16,3466,8270,1.0,82.17924740398442,65,2,30
4.528958749979322E-16,3465,9765,1.0,96.11741119908429,159,3,13
