"weight","queue size","id","waiting time","duration","total request","priority","completed jobs"
1.7965645874885548E-9,869,9148,96.999664,48.82844867586534,902,2,71
1.792723293425675E-9,868,1894,169.99855,93.06134405726328,574,1,55
1.7910357479057662E-9,867,9203,96.39967,26.512272986075295,540,1,97
1.7878265544232846E-9,866,4157,147.1989,31.093520876966682,881,1,64
1.7878093329155136E-9,865,3991,148.79887,89.54617410443151,950,2,61
1.786063629481473E-9,864,2349,165.39862,76.91103076835093,797,1,39
1.7857016817299362E-9,863,697,181.99837,69.23579563742196,506,1,91
1.782642030416162E-9,862,5600,132.59912,74.47177410847848,700,2,99
1.782088442534336E-9,861,9289,95.599686,98.80664836564334,296,1,77
1.7789723120213234E-9,860,8438,104.199554,65.96002085010664,401,1,76
1.7778830536501998E-9,859,8163,106.99951,48.33688158486868,922,2,77
1.7775872477390189E-9,858,6007,128.59918,99.55897824418845,826,1,23
1.7758891945464471E-9,857,8336,105.19954,65.71401901352705,865,1,25
1.7677892073209921E-9,856,8249,105.99953,45.609409166183596,909,2,82
1.76736009081708E-9,855,2896,159.7987,75.37915657969658,904,2,82
1.7657711849675588E-9,854,8166,106.799515,64.88365312931158,982,2,55
1.7647694562902223E-9,853,8543,102.99957,78.99699268256362,486,1,49
1.7639860958427603E-9,852,4341,145.19893,58.046036289910504,927,1,35
1.7577636683454582E-9,851,2067,168.19858,61.946388760386704,917,2,100
1.75024713899495E-9,850,8526,103.19957,97.64967082779518,935,3,77
1.7416216984211103E-9,849,9106,97.39966,47.2017092844691,982,2,66
1.7400891484803374E-9,848,8033,108.19949,95.21496240094325,735,2,62
1.7377401314234298E-9,847,4645,142.19897,55.68073545379248,872,2,100
1.7375663133705812E-9,846,5544,133.19911,48.137377271225155,919,2,98
1.735580733264903E-9,845,3828,150.39885,93.58006362488204,989,2,57
1.7351623070157484E-9,844,5572,132.99911,85.1669962738977,825,2,71
1.7350946419592884E-9,843,2727,161.59868,66.77915082061755,620,1,63
1.7292385855780923E-9,842,5305,135.59908,64.43491797590187,439,1,90
1.7242430053410952E-9,841,5525,133.39911,73.72037323101144,393,1,93
1.7213082710391608E-9,840,413,184.99832,39.90248411187338,929,1,62
1.7190223195837372E-9,839,8293,105.59953,66.05855109029724,860,2,66
1.7182657574599652E-9,838,3758,151.19884,55.93374995176124,515,1,90
1.7104718406265115E-9,837,1400,174.99847,49.63102623807147,782,1,63
1.7103371936549858E-9,836,9048,97.99965,77.08010442055279,886,1,20
1.7101943589013239E-9,835,7190,116.79936,21.8229915073178,801,1,80
1.7100929396080604E-9,834,5383,134.79909,26.237142698134296,688,1,99
1.709844200356827E-9,833,7074,117.999344,69.93579348545123,505,1,60
1.7091263583587589E-9,832,512,183.99834,73.69608056020991,493,1,93
1.699948101555293E-9,831,4800,140.599,85.27289503310386,901,1,26
1.6984444585782573E-9,830,7803,110.59946,93.73540471519365,547,2,100
1.6957407468702749E-9,829,7800,110.59946,84.80188436091885,747,1,27
1.6953897078933894E-9,828,8116,107.399506,20.048618153275196,728,1,91
1.6875737700873817E-9,827,3256,156.19876,65.4113155386069,864,2,99
1.6835980626289517E-9,826,820,180.79839,48.108630511536255,646,1,89
1.6831314333841416E-9,825,7450,114.1994,99.21507412629494,970,2,43
1.6831033357480362E-9,824,816,180.79839,84.55257159552066,902,2,87
1.682000855477003E-9,823,7411,114.599396,93.99501272212166,639,2,83
1.6811601966037367E-9,822,7589,112.79942,92.51662044498889,419,1,60
1.6796524081284822E-9,821,5106,137.59904,91.52397018057836,891,2,63
1.6789619393246373E-9,820,5086,137.79904,31.53910745553176,847,1,65
1.674795511647001E-9,819,7443,114.1994,74.32655104104853,560,1,48
1.6735059014223837E-9,818,9636,92.19974,22.10862117301383,648,1,86
1.6722504533191038E-9,817,5713,131.59914,30.076231566296823,913,1,58
1.6716227898697899E-9,816,3395,154.79878,80.44231688271763,482,1,76
1.6712942177915125E-9,815,7298,115.59938,37.48858743010583,528,1,94
1.6699802520226675E-9,814,6642,122.19928,42.56512691431767,489,1,100
1.6683586606883382E-9,813,1811,170.79854,86.51513595986157,509,1,73
1.6658714956406575E-9,812,2992,158.99872,26.63911802764636,801,1,94
1.6616662154747985E-9,811,4085,147.79889,70.76431008881536,701,1,47
1.660890438976573E-9,810,1314,175.79846,73.74569800456608,906,2,95
1.6587429514694178E-9,809,8790,100.59961,93.01101218122007,928,2,43
1.6574004921380416E-9,808,7635,112.19943,60.567678596454975,452,1,77
1.651616166409371E-9,807,9574,92.79973,68.80088004730442,971,3,91
1.6450259298316842E-9,806,7954,108.99948,60.55041226962122,778,1,34
1.643166353321985E-9,805,3093,157.99873,66.15341851606377,735,1,50
1.633868868775739E-9,804,1943,169.39856,67.58734113024614,539,1,83
1.63067568898078E-9,803,6245,126.19922,75.77096987592599,771,2,85
1.6279847820004947E-9,802,5924,129.39917,49.53426397457298,972,2,89
1.6276561481056738E-9,801,7775,110.79945,97.16434953213025,860,1,20
1.6267596802269104E-9,800,5586,132.79912,94.12191318625011,951,2,55
1.6261301558945681E-9,799,6647,122.19928,51.984360377338,730,1,48
1.6245829637101269E-9,798,565,183.39835,87.04938831415062,596,1,63
1.6241601187494593E-9,797,9824,90.19977,67.77201847658978,754,2,69
1.620936945231815E-9,796,2480,163.99864,76.92909566457216,725,1,47
1.6135531479265658E-9,795,5754,131.19914,81.62061774965568,453,1,71
1.6134047628493625E-9,794,3414,154.59879,83.8444239212912,784,2,94
1.611663965357297E-9,793,9678,91.79974,45.598705278209806,820,2,87
1.6078626376231613E-9,792,2289,165.99861,65.30559706682445,857,1,43
1.6019130465890054E-9,791,9163,96.79967,80.89653759128302,506,1,45
1.6017250419495216E-9,790,4290,145.79892,71.44446747975286,518,1,73
1.6012248910685832E-9,789,4014,148.59888,55.908976324857896,583,1,77
1.59895817413288E-9,788,8399,104.59955,88.13799626476067,892,3,96
1.5988734074699347E-9,787,6820,120.39931,82.88954311392193,751,2,79
1.5927858763493663E-9,786,2050,168.39857,77.80071916040077,611,1,62
1.5915568190110683E-9,785,4523,143.39896,70.03032418588077,905,2,83
1.590446174153683E-9,784,5582,132.79912,50.14927713954208,517,1,90
1.5891142843230042E-9,783,3215,156.59875,62.64924267046105,682,1,59
1.5872186882733967E-9,782,3950,149.19887,37.63074580740917,677,1,87
1.5872047296447653E-9,781,309,185.9983,84.4368625529147,887,2,95
1.5868729065127712E-9,780,4220,146.39891,90.93021871354333,437,1,77
1.5850003760216755E-9,779,9041,98.199646,69.35520446812467,941,1,21
1.5815892086639734E-9,778,1847,170.39854,64.54843210909287,991,2,93
1.579418554173976E-9,777,6071,127.99919,86.46088315568332,531,1,53
1.5768105193536548E-9,776,8774,100.79961,75.97008304585813,933,3,99
1.5713051035723568E-9,775,8902,99.599625,55.628720125037184,871,1,29
1.5685209120052004E-9,774,8796,100.59961,22.611910305298856,864,1,63
1.5677791842612977E-9,773,3845,150.19885,48.15209868747478,539,1,100
1.5672030106605932E-9,772,9121,97.39966,81.21608958439083,624,2,86
1.5585835752595214E-9,771,8928,99.19963,91.62045125224623,895,3,89
1.5575083116163418E-9,770,29,188.79826,96.93957905743201,594,1,61
1.5555655210785345E-9,769,3777,150.99884,86.29172199587587,925,2,72
1.5547497539385094E-9,768,8788,100.59961,23.996634635405133,812,1,66
1.5531526015102245E-9,767,5651,132.19913,25.83555304562887,854,1,76
1.548866446709275E-9,766,8843,99.99962,18.31122706222345,799,1,84
1.5474741030616664E-9,765,9071,97.79965,46.17389532543575,473,1,82
1.543094434797262E-9,764,7282,115.79938,97.22277570918222,913,2,51
1.5400686465312336E-9,763,3078,157.99873,44.060096087214404,928,1,52
1.5341693475402646E-9,762,2901,159.7987,30.771288811106768,771,1,93
1.5324711529138876E-9,761,6571,122.99927,60.668434291388024,659,1,51
1.5267680080814384E-9,760,8596,102.59958,89.05969219012408,587,2,93
1.5262504728184525E-9,759,6259,125.99922,55.73919245691677,881,2,94
1.5250674518704103E-9,758,4525,143.39896,69.4269082540526,526,1,74
1.5235991121412992E-9,757,4049,148.19888,87.27216001012053,939,1,27
1.522344845590803E-9,756,4644,142.19897,95.49798513462736,938,1,24
1.5140997812117044E-9,755,2409,164.79863,82.10043632238366,956,1,31
1.513408091969345E-9,754,9167,96.79967,87.05112585834156,370,1,69
1.5085270515692946E-9,753,6586,122.79927,56.35014777463308,731,1,47
1.5083776630840083E-9,752,2235,166.5986,71.36338161540111,895,1,39
1.5066649941068987E-9,751,5316,135.59908,86.78080828453645,732,2,92
1.505591016746407E-9,750,2294,165.99861,75.7152073273222,658,1,58
1.5052545535655343E-9,749,5394,134.79909,65.00343511303078,934,1,32
1.499921355634217E-9,748,2774,161.19868,61.613065198983115,627,1,72
1.4998318747224885E-9,747,4685,141.79898,97.18284700252636,973,2,58
1.497818789686104E-9,746,9343,94.999695,41.25418494385451,456,1,94
1.4963526362194273E-9,745,5793,130.79915,67.86300282592566,458,1,85
1.4948554568762426E-9,744,6615,122.59927,67.79704052740155,689,1,44
1.4900291141485734E-9,743,7241,116.19937,82.79265234719549,729,2,83
1.488480392469644E-9,742,8310,105.399536,27.40126128911636,607,1,97
1.4881076400729623E-9,741,8183,106.799515,45.87835545641486,720,1,50
1.4841990076079794E-9,740,7254,116.19937,97.97547756919604,710,2,75
1.4832708313902135E-9,739,8763,100.79961,26.8160145990962,778,1,66
1.474863488925171E-9,738,5690,131.79913,52.36442705110863,603,1,72
1.4748299744985993E-9,737,6777,120.7993,64.08626198803456,828,1,35
1.4742027245539937E-9,736,8297,105.59953,81.34331874524578,828,2,64
1.4728056850186137E-9,735,8102,107.5995,60.595331216103354,482,1,72
1.4709917729038861E-9,734,7700,111.59944,50.460026635406415,858,2,96
1.470768146466846E-9,733,6246,126.19922,30.585685568252167,829,1,68
1.4705409273346861E-9,732,7888,109.59947,19.145025390898468,773,1,96
1.4675289782733608E-9,731,8865,99.79962,35.44196001387422,848,1,46
1.4665762293505529E-9,730,9418,94.399704,19.20061603579904,687,1,98
1.466037011777898E-9,729,7246,116.19937,82.33377652388961,836,2,69
1.465245006812249E-9,728,9070,97.79965,63.30693096053919,473,1,65
1.4642228148126959E-9,727,8407,104.39955,82.16414525748341,837,2,62
1.4640390803358793E-9,726,5435,134.3991,86.56686218131115,978,2,61
1.4632283018943042E-9,725,5503,133.5991,40.56395646619108,934,1,48
1.4591438630610902E-9,724,3540,153.3988,72.1990508701751,681,1,54
1.4522797909609874E-9,723,2967,159.19872,90.49099985345615,961,1,28
1.4377767603531722E-9,722,1094,177.99843,99.72361367205515,673,1,49
1.4361027114770872E-9,721,9043,97.99965,17.76219391080425,946,1,69
1.430087545157408E-9,720,8728,101.1996,62.09474620590733,922,2,67
1.4241157223804717E-9,719,9945,88.99979,56.66410528576276,893,1,26
1.4227534012991423E-9,718,418,184.79832,59.68627807997225,990,1,45
1.4201958955932942E-9,717,5687,131.79913,98.0711804697302,637,1,40
1.4182891005110735E-9,716,8541,103.19957,87.53181452626808,791,1,25
1.4174213745681748E-9,715,4747,141.19899,28.90527917257981,847,1,79
1.4047479523837535E-9,714,4452,144.19894,72.58470987349442,504,1,80
1.3973788455651845E-9,713,2112,167.79858,35.262719754327826,941,1,69
1.3972039666289836E-9,712,1205,176.99844,53.70368393777657,835,1,61
1.396854126971368E-9,711,9576,92.79973,51.527060950396965,864,2,80
1.3958920579928362E-9,710,6137,127.1992,47.962401387887425,963,1,39
1.395506480156398E-9,709,9026,98.199646,47.337727674313804,578,1,64
1.3948626769022986E-9,708,5940,129.19917,81.95497823769149,603,1,50
1.3925041171564565E-9,707,6451,124.19925,88.56903119133985,767,2,81
1.3914736161832587E-9,706,4348,145.19893,90.58819174975908,933,2,70
1.3878100394754705E-9,705,6100,127.5992,77.9336294280045,439,1,82
1.385724136046499E-9,704,6435,124.39925,84.92254526269933,736,1,35
1.3823335244619995E-9,703,2942,159.39871,91.9031467367305,606,1,56
1.377237055823549E-9,702,1624,172.79851,57.79655647470995,625,1,86
1.376881150403051E-9,701,2667,162.19867,42.258040343389,734,1,83
1.3765224778893442E-9,700,9038,98.199646,44.675944707380985,965,1,32
1.376240628123616E-9,699,3663,151.99883,57.540768079767886,642,1,73
1.368985137228299E-9,698,7995,108.59949,94.09215012089803,843,1,23
1.3679702115264074E-9,697,6345,125.199234,57.40576865762989,676,1,56
1.366075601713071E-9,696,2877,159.9987,75.66443123577872,961,1,34
1.3656244227509193E-9,695,5817,130.39915,56.21673434186774,713,1,55
1.3652260078924743E-9,694,9021,98.39964,96.44736444932666,578,2,91
1.3641963244084953E-9,693,1407,174.99847,62.822275735228324,702,1,69
1.3629942108412437E-9,692,531,183.79834,40.120778602821275,808,1,86
1.3585454771687774E-9,691,7924,109.399475,49.961977747571424,789,1,44
1.3552382206928038E-9,690,6538,123.199265,50.12290465708638,933,2,99
1.3530066839295436E-9,689,6375,124.99924,61.546012645164,576,1,67
1.3526004729860512E-9,688,2043,168.39857,93.04757786871377,448,1,92
1.3501814779545819E-9,687,8804,100.39961,61.65645983572043,522,1,62
1.348519368341857E-9,686,597,182.99835,90.03406778766292,966,2,86
1.3481313940838665E-9,685,4906,139.59901,34.036111422109904,755,1,83
1.3475102705559233E-9,684,3781,150.99884,93.59344011934853,855,1,32
1.3463946574408047E-9,683,426,184.79832,68.18561989518092,699,1,69
1.3447208411086171E-9,682,8246,105.99953,36.960876699842785,856,1,49
1.3441468639772157E-9,681,7136,117.199356,70.05331990954389,602,1,53
1.34379450478009E-9,680,9253,95.99968,70.74685664427325,854,2,66
1.342256346506972E-9,679,8036,108.19949,82.58502089092775,716,1,33
1.3392807769503732E-9,678,7881,109.79947,17.154768593838057,995,1,77
1.3362498300185227E-9,677,8659,101.99959,67.85955327599747,507,1,61
1.3362140677570886E-9,676,136,187.59828,74.45555690121296,565,1,89
1.33326136111504E-9,675,5263,135.99907,78.28116101841519,540,1,66
1.3328177083571005E-9,674,4390,144.79893,80.75014600113997,890,1,33
1.3267880241430185E-9,673,2222,166.5986,52.78457127790035,973,1,48
1.3267139301475382E-9,672,7777,110.79945,92.10318699102727,451,1,61
1.3259596161726911E-9,671,9903,89.39978,82.42141237955074,308,1,94
1.3236922642960344E-9,670,336,185.59831,96.32163778289382,763,1,46
1.3236237714578265E-9,669,6167,126.99921,37.05245463911636,912,1,54
1.3205032815899026E-9,668,6961,118.99933,86.94010395300053,422,1,76
1.3162435230522321E-9,667,733,181.59837,66.16953716809958,595,1,89
1.3149288232504274E-9,666,8010,108.39949,67.27359035304272,910,1,28
1.3144781460237538E-9,665,481,184.19833,73.77877674957114,863,1,48
1.3140466733235011E-9,664,4389,144.79893,87.77503908811862,461,1,81
1.3130609207136343E-9,663,1183,177.19844,96.55555634751177,972,2,79
1.3118848354174896E-9,662,7015,118.599335,68.41422075545721,695,1,45
1.3061153257097973E-9,661,197,186.99829,71.32572944800799,774,1,59
1.298845424497454E-9,660,2828,160.5987,63.67704070709288,792,1,54
1.2987528478012687E-9,659,8777,100.79961,95.3417163390187,887,2,52
1.2987426839548905E-9,658,114,187.99828,68.08329542815446,963,1,45
1.2984818474824382E-9,657,5548,133.19911,55.674434316700115,865,1,44
1.2961564114285398E-9,656,6231,126.399216,33.181717432463216,765,1,77
1.294638917368722E-9,655,8991,98.59964,30.826779968720928,704,1,72
1.2945092915004296E-9,654,7838,110.19946,80.3000229875735,571,1,49
1.2937884885895971E-9,653,6496,123.799255,87.320848910644,598,1,48
1.2929220426411274E-9,652,767,181.39838,40.33210880757374,745,1,98
1.2912472062661673E-9,651,3629,152.39882,19.578163813113093,989,1,99
1.2908414135965686E-9,650,711,181.79837,73.29333296987386,695,1,66
1.2907237609235937E-9,649,9079,97.79965,68.32657947541107,992,2,57
1.2901722080402158E-9,648,6561,122.99927,94.47098904560198,709,2,89
1.2898124971064561E-9,647,1113,177.79843,90.09395928690722,532,1,80
1.289224152319806E-9,646,6850,120.19931,79.3884314329458,939,2,67
1.2877225462848256E-9,645,2569,163.19865,86.03953724218444,614,1,62
1.2867445239970266E-9,644,6178,126.79921,62.937841252209786,864,1,38
1.2835170987411999E-9,643,6029,128.39919,73.72482781791963,826,1,36
1.2801355192546693E-9,642,47,188.59827,89.96682238774478,686,1,59
1.2779990840023835E-9,641,9246,95.99968,59.00100537707073,498,1,68
1.2771261265815794E-9,640,1106,177.99843,73.07518798374835,540,1,94
1.273331426657814E-9,639,5241,136.19907,67.46437773657644,818,1,42
1.271426049703351E-9,638,983,179.19841,30.906218882266245,963,1,84
1.2702623043070054E-9,637,7108,117.59935,87.16120718417366,722,1,35
1.268324960165502E-9,636,7521,113.399414,92.60106384420182,519,1,52
1.2669050350518525E-9,635,9192,96.59967,53.507246471517846,542,1,66
1.2657815388275823E-9,634,9917,89.39978,31.75715070003883,587,1,84
1.2641837971239714E-9,633,910,179.7984,74.91860963885433,709,1,63
1.2640102333226266E-9,632,5812,130.59915,96.37424862387343,362,1,98
1.263590422235376E-9,631,3623,152.39882,82.50258958594874,475,1,88
1.2618792544094703E-9,630,7541,113.19942,95.61726429553045,944,1,21
1.258817164963583E-9,629,4400,144.59894,55.22939297045266,994,1,40
1.2546174766969862E-9,628,4063,147.99889,28.76672713546369,876,1,85
1.2476995157004042E-9,627,7851,109.999466,72.36580034763348,890,2,73
1.2466576267156913E-9,626,5262,135.99907,96.33595076454078,759,1,35
1.2463026762939747E-9,625,8961,98.99963,80.81094628760243,970,3,100
1.243912553739227E-9,624,4406,144.59894,64.18266509373962,488,1,100
1.243498574192679E-9,623,7389,114.79939,68.8730363211108,837,2,87
1.2422240858893858E-9,622,8328,105.19954,92.79516938897909,638,1,36
1.2420837220947215E-9,621,7275,115.999374,53.55718598496484,892,2,99
1.241994912658969E-9,620,1856,170.39854,47.14642017831047,889,1,64
1.239990288330457E-9,619,3461,154.19879,52.52079966824821,603,1,93
1.2360329079428877E-9,618,8811,100.39961,47.50358950548724,749,1,48
1.2326312149860552E-9,617,2396,164.99863,93.94816663984896,502,1,80
1.2303578976227183E-9,616,6456,124.19925,85.29840283626079,902,2,71
1.229078794834652E-9,615,3251,156.19876,24.506355659890257,930,1,95
1.2285529390903337E-9,614,5411,134.59909,23.86545388494389,905,1,87
1.227412628866598E-9,613,4369,144.99893,47.10833485349206,799,1,64
1.2235722500551256E-9,612,6360,124.99924,84.02222893644854,744,2,96
1.2219770935395536E-9,611,9027,98.199646,52.97286086847258,429,1,97
1.2200689578016575E-9,610,7280,115.79938,49.87701283593895,727,1,56
1.2156785140413562E-9,609,1620,172.79851,47.30405345002804,775,1,80
1.213871615413623E-9,608,7390,114.79939,89.8311671074488,981,2,56
1.2127178385455036E-9,607,4724,141.39899,97.35001637360759,430,1,84
1.210791795426652E-9,606,3333,155.39877,55.03970966927128,704,1,73
1.2092430833591115E-9,605,4787,140.799,58.630889324319405,666,1,68
1.2089251351121752E-9,604,1632,172.59851,78.1169739362099,951,1,39
1.2087112973405885E-9,603,9851,89.99977,41.79748350556555,954,2,87
1.2085160939767858E-9,602,3893,149.79886,89.68230204584229,822,2,95
1.2073287326493854E-9,601,860,180.39839,47.42839638713866,705,1,96
1.2068886799423119E-9,600,8103,107.5995,91.5371476130679,396,1,76
1.205138214960663E-9,599,9073,97.79965,97.64058516431928,892,3,97
1.2025198435321832E-9,598,7222,116.39937,86.27239120926484,651,1,42
1.202215225186306E-9,597,9598,92.59973,90.09278314788072,858,2,55
1.2021257415382304E-9,596,8733,101.1996,99.37274969501497,579,2,98
1.2009193463227057E-9,595,2353,165.39862,97.66308340245236,840,2,95
1.20033117328867E-9,594,7967,108.799484,24.059126907379895,728,1,97
1.1986920622908234E-9,593,1806,170.79854,75.54015193530711,876,1,45
1.198652392440533E-9,592,6520,123.39926,67.7188214605011,745,1,45
1.198281597122712E-9,591,892,179.9984,72.49817148928436,782,1,58
1.1954396744488097E-9,590,7075,117.999344,94.05181660429572,696,2,92
1.1916952149537135E-9,589,6945,119.199326,77.9810598909625,840,2,83
1.1887587418220439E-9,588,8978,98.79964,89.00069699267729,969,2,50
1.1883462265860098E-9,587,8903,99.39963,71.07580622457672,855,2,73
1.1864652082010134E-9,586,1727,171.59853,89.93447147115012,973,2,86
1.1813643285764015E-9,585,4109,147.59889,84.25333821500874,552,1,70
1.177452480063353E-9,584,9668,91.79974,90.82327900231111,878,2,53
1.1767246174547447E-9,583,8516,103.39957,52.45990696580151,726,1,49
1.1746808054284265E-9,582,9578,92.79973,31.57803780811439,986,1,43
1.1740721142376723E-9,581,3836,150.39885,43.15709062388362,917,1,60
1.1737048316911873E-9,580,3955,149.19887,81.44984342588546,979,2,81
1.1727794159036358E-9,579,3665,151.99883,63.218693946600105,890,1,46
1.169174219509367E-9,578,9223,96.19968,56.25805449924608,656,1,50
1.168106125246234E-9,577,1542,173.5985,72.61652952060844,645,1,75
1.1608553618789977E-9,576,4177,146.9989,87.82857971031353,516,1,75
1.1598479219906121E-9,575,9715,91.39975,80.68275286121792,671,1,34
1.1548315704299395E-9,574,7321,115.39938,42.94431698071777,953,1,44
1.153797827991009E-9,573,1968,169.19856,64.33066987982656,815,1,58
1.1473383290681638E-9,572,2348,165.39862,48.532725948177195,800,1,74
1.1459641024322902E-9,571,4966,138.99902,83.85041144819806,823,2,96
1.1444179946976948E-9,570,8402,104.59955,20.06179094702089,930,1,78
1.1412108142619047E-9,569,9354,94.999695,64.48218051926287,754,2,93
1.1400381930606077E-9,568,6166,126.99921,76.57517072157816,874,2,87
1.1366764800752001E-9,567,2641,162.39867,52.24739837070627,664,1,90
1.135606751072955E-9,566,7120,117.39935,41.79817506179285,581,1,95
1.1338524764886246E-9,565,7547,113.19942,61.72893211969275,844,2,98
1.1331743965270753E-9,564,6650,122.19928,97.32071217513932,393,1,86
1.1324161876114633E-9,563,7842,110.19946,57.588813745762074,477,1,91
1.1292591760293595E-9,562,5138,137.19905,74.73625215827792,910,2,91
1.1268816025628304E-9,561,3956,149.19887,90.92725037082982,824,1,38
1.1268116301230365E-9,560,9486,93.59972,43.2001662730597,489,1,95
1.126330956781877E-9,559,2151,167.39859,72.8876672844506,631,1,76
1.1248717868857311E-9,558,6024,128.39919,49.235734062708474,671,1,74
1.1221062815163876E-9,557,8026,108.19949,65.19491057876563,940,2,77
1.121607212725596E-9,556,6847,120.19931,88.86774734484324,816,2,81
1.1202878305983602E-9,555,5300,135.59908,71.40933066944882,548,1,77
1.1195167052939572E-9,554,9385,94.5997,91.7061153103419,652,2,86
1.1180701244546037E-9,553,4922,139.39902,85.3949602440677,549,1,68
1.117721286533807E-9,552,4442,144.19894,93.9856927523518,685,1,47
1.1163835993589058E-9,551,700,181.99837,52.84628843010174,742,1,86
1.1139216687242195E-9,550,5791,130.79915,81.13072447021302,627,1,55
1.1112161624274081E-9,549,3098,157.79874,38.14877597630478,995,1,64
1.110899941700249E-9,548,7905,109.399475,69.24102503140341,865,2,84
1.1106291311493091E-9,547,7546,113.19942,43.542240433669626,733,1,64
1.1102846743884398E-9,546,6788,120.7993,52.42338024346351,525,1,95
1.1098524285472005E-9,545,72,188.39827,43.928066157593854,986,1,69
1.104636962661688E-9,544,9511,93.39972,77.98095322355574,552,1,49
1.104253432476939E-9,543,1666,172.19852,46.76487063288504,782,1,84
1.1034032739800106E-9,542,2797,160.79869,97.85382527990278,628,1,58
1.0998909066699524E-9,541,8009,108.39949,71.98286928793284,888,2,78
1.0951009943886904E-9,540,2851,160.3987,66.90743234312504,880,1,49
1.09453498596207E-9,539,2681,161.99867,99.52879879886373,486,1,84
1.092252666205156E-9,538,3966,148.99887,87.3576212123831,567,1,69
1.0907141891699202E-9,537,9923,89.19978,78.33846918984734,702,1,33
1.0835928439274767E-9,536,1901,169.99855,44.42532098211713,854,1,77
1.0814626602272726E-9,535,9487,93.59972,55.77836296024581,823,2,94
1.0774828790167576E-9,534,4639,142.39897,88.4046320951572,611,1,59
1.0755902217483465E-9,533,7875,109.79947,49.65247132984224,667,1,65
1.0735602422057317E-9,532,1928,169.59856,81.16600123527301,627,1,73
1.06809979616254E-9,531,8849,99.99962,80.76249565649374,788,2,79
1.0673460217058723E-9,530,7460,113.999405,99.69409651915387,726,2,85
1.066948791058836E-9,529,4846,140.199,48.067422232106935,600,1,100
1.0654316449500005E-9,528,4879,139.79901,81.11486472863822,480,1,89
1.0647449930722186E-9,527,298,185.9983,45.16964585693672,847,1,85
1.0614913258343008E-9,526,7262,115.999374,60.75928792769103,947,1,35
1.0581549448644434E-9,525,7380,114.79939,65.65409343651861,981,2,79
1.0571366624551946E-9,524,3497,153.7988,71.80051712599354,799,1,52
1.0552876657495005E-9,523,3416,154.59879,36.730251662117645,763,1,98
1.0530824926975598E-9,522,8845,99.99962,87.76574340892259,701,2,88
1.0403752754114018E-9,521,9669,91.79974,32.58702160284946,737,1,68
1.0377570078952572E-9,520,2601,162.79866,89.36741074602631,661,1,61
1.035633808262344E-9,519,571,183.39835,97.58970380515223,724,1,56
1.0349762728265878E-9,518,6773,120.9993,46.4493765873521,597,1,91
1.033679441309238E-9,517,8303,105.59953,87.91550804743166,560,1,51
1.0330978108811116E-9,516,9000,98.59964,90.00124468089032,365,1,87
1.025127576115207E-9,515,4560,142.99896,38.91114340520756,949,1,64
1.0243189524476557E-9,514,7125,117.39935,90.85010148312368,852,1,30
1.0234893418464418E-9,513,2808,160.79869,87.81954747852102,763,1,50
1.0226648597584382E-9,512,5845,130.19916,84.32475125536348,465,1,86
1.0153847246580306E-9,511,1286,176.19846,68.01791426190128,816,1,62
1.0120340225036273E-9,510,5802,130.59915,25.258064467353655,1000,1,78
1.0069014701270715E-9,509,812,180.79839,68.00118876635571,807,1,65
1.004713443547158E-9,508,7200,116.599365,49.923536463364655,597,1,84
1.0043053900875504E-9,507,9059,97.99965,97.05327693038593,336,1,93
1.0025965434662486E-9,506,7400,114.599396,73.06113647520246,527,1,72
1.001754920869924E-9,505,7001,118.599335,58.87373420767339,948,2,97
9.959825424774335E-10,504,1018,178.79842,52.11272132540562,928,1,66
9.958412147945549E-10,503,9350,94.999695,22.419281284244587,913,1,72
9.955468080411708E-10,502,8828,100.199615,79.67589413053553,710,2,97
9.950064752515146E-10,501,1436,174.59848,95.94491900178944,847,1,44
9.903437762414878E-10,500,6094,127.799194,44.85917456023237,686,1,83
9.89166242554715E-10,499,6532,123.39926,77.82482588937258,639,1,56
9.840802799488492E-10,498,4949,139.19902,33.59762132790589,808,1,91
9.833612669312655E-10,497,8553,102.99957,91.3335556916409,465,1,65
9.826818396084672E-10,496,3996,148.79887,99.34734216670903,968,2,77
9.800808309403186E-10,495,8557,102.99957,90.10993883009755,698,2,93
9.780570039336693E-10,494,5967,128.99918,77.42480450124216,581,1,68
9.777716624996283E-10,493,8812,100.39961,85.95693208877738,673,1,39
9.746420895218396E-10,492,2754,161.39868,85.5103299362334,517,1,93
9.722438397781035E-10,491,7514,113.59941,85.59202248025922,575,1,56
9.718621271275526E-10,490,7925,109.19948,19.2413167374588,914,1,95
9.712617751572096E-10,489,8283,105.79953,78.60254178122953,397,1,96
9.68465507385144E-10,488,4245,146.19891,98.32709796448857,590,1,62
9.682150712542698E-10,487,8584,102.59958,86.20330046739844,949,2,62
9.672121744481873E-10,486,8361,104.99954,83.67140306839963,716,2,98
9.659946090537926E-10,485,9208,96.39967,92.50441095196692,410,1,73
9.636297044483259E-10,484,2163,167.1986,55.018485375409064,986,1,55
9.553036288864096E-10,483,9870,89.799774,59.73328045034015,820,2,92
9.541753427580071E-10,482,6951,119.199326,88.29043295283968,980,2,68
9.529060167692578E-10,481,6074,127.99919,42.15665157902058,775,1,75
9.502571473574227E-10,480,599,182.99835,43.537528734281146,888,1,86
9.467652046383664E-10,479,1618,172.79851,39.60660167459981,917,1,84
9.466923198917834E-10,478,907,179.9984,51.12287528212355,962,1,66
